,SPY,AAPL,AMD,TSLA,AMZN,F,CCL,NVDA,T,META,INTC,BAC,AAL,GOOGL,MSFT,CMCSA,Date
644,423.5854797,146.2616577,92.15000153,214.4600067,182.8320007,11.73459625,21.95999908,195.2522736,17.78377724,369.3980713,49.00698471,35.37722778,21.20000076,133.0149994,282.8735962,54.62459564,23/07/2021
645,424.6253052,146.6849976,91.81999969,219.206665,184.9909973,11.9129076,23.15999985,192.6167145,17.80273056,372.0652161,50.21828842,35.78074265,22.07999992,134.0350037,282.2681274,54.94283295,26/07/2021
646,422.690033,144.4993744,91.02999878,214.9266663,181.3195038,11.70912361,22.79999924,191.7581482,17.81536293,367.420166,49.17342758,35.63998413,21.45999908,131.8999939,279.8169861,54.8117981,27/07/2021
647,422.5167236,142.7370453,97.93000031,215.6600037,181.5160065,11.76856041,22.81999969,194.7032013,17.69532585,372.8843689,49.07170486,35.78074265,21.62999916,136.0939941,279.5044861,54.26891327,28/07/2021
648,424.269043,143.3868256,102.9499969,225.7833405,179.9960022,12.21858597,22.70999908,196.2905273,17.87221718,357.9402161,49.65424728,36.2968483,21.17000008,135.7774963,279.7778931,54.3905983,29/07/2021
649,422.2086182,143.6034241,106.1900024,229.0666656,166.3795013,11.84497929,21.64999962,194.6632843,17.72060013,355.9223633,49.67274857,35.99657059,20.37999916,134.7265015,278.2252197,55.06451797,30/07/2021
650,421.322876,143.2687073,108.6299973,236.5566711,166.5740051,11.81101513,21.45999908,197.1690674,17.75850487,351.5769958,49.635746,35.62121201,20.05999947,134.8545074,278.1373901,54.72755432,02/08/2021
651,424.7504883,145.0802155,112.5599976,236.5800018,168.3119965,11.90441704,21.43000031,197.8179474,17.80904388,350.8677063,49.98712921,36.17486572,19.95000076,135.6300049,280.3833923,54.50291061,03/08/2021
652,422.6611633,144.6765594,118.7699966,236.9733276,167.7359924,11.31004524,21.04000092,202.4002838,17.59424782,358.5396118,49.83917999,35.91211319,19.45000076,135.1255035,279.7877502,54.25955963,04/08/2021
653,425.3377991,144.7848816,112.3499985,238.2100067,168.7994995,11.6411953,22.54999924,206.0242004,17.65110588,362.5852966,50.15374756,36.61590195,20.90999985,136.2514954,282.7270813,54.60587311,05/08/2021
654,426.0407104,144.0946808,110.1100006,233.0333405,167.246994,11.71761322,23.07999992,203.3187561,17.66374016,363.1247253,50.1816597,37.67628098,21.02000046,135.7384949,282.668457,54.93347168,06/08/2021
655,425.6940613,144.0453491,107.5800018,237.9199982,167.0935059,11.6751585,22.70999908,202.6099396,17.59424782,361.2267151,50.30265045,38.16424942,20.55999947,136.9129944,281.5650635,54.54971313,09/08/2021
656,426.2236023,143.5622406,106.4800034,236.6633301,166.0339966,11.73459625,23.64999962,199.0259247,17.74586868,360.7472534,50.20027161,38.87742233,20.94000053,136.8070068,279.7193909,54.70883179,10/08/2021
657,427.2826843,143.8186035,107.6800003,235.9400024,164.6054993,11.82799721,23.98999977,196.6599274,17.79009247,359.5784607,50.38640976,39.36538315,21.22999954,136.279007,280.2173767,55.30787277,11/08/2021
658,428.5632629,146.8061981,106.5,240.75,165.1750031,11.80252552,23.36000061,198.7164612,17.7016468,362.265625,49.82801056,39.55306244,20.43000031,137.1940002,283.0103149,55.25170898,12/08/2021
659,429.3431702,147.0132294,110.5500031,239.0566711,164.6985016,11.53930283,22.86000061,201.5417328,17.80904388,362.7950745,49.7814827,39.06509781,19.84000015,137.7274933,285.9789124,55.52314758,13/08/2021
660,430.3540955,149.0049591,107.4800034,228.7233276,164.9494934,11.42891788,22.79000092,199.165741,17.81536293,366.1714783,49.76285934,38.74604797,19.76000023,138.309494,287.6878967,55.45762253,16/08/2021
661,427.5329895,148.0879974,107.5599976,221.9033356,162.0980072,11.02983952,22.04000092,194.253952,17.80904388,358.0700989,49.03694153,38.55836868,19.34000015,136.661499,286.2035522,55.66355133,17/08/2021
662,422.8537292,144.3115845,103.4400024,229.6633301,160.0610046,11.03833199,22.47999954,190.0809784,17.58161354,355.0732727,48.57160187,38.27684784,19.13999939,135.4490051,284.4522095,55.25170898,18/08/2021
663,423.5084229,144.6468353,103.6999969,224.4900055,159.3874969,10.75812912,21.65999985,197.6482544,17.39208984,354.7436218,48.80427933,37.7138176,18.72999954,135.6799927,290.3617859,55.18618774,19/08/2021
664,426.8783264,146.1159821,104.6500015,226.7533264,159.9974976,10.67321587,21.95999908,207.8112183,17.41736221,358.9891052,48.40408707,37.88272858,18.5,137.4295044,297.7879028,55.60738754,20/08/2021
665,430.6333313,147.6147156,108.7699966,235.4333344,163.2935028,10.80907345,22.82999992,219.2120667,17.3857708,362.9649048,49.539505,38.3894577,19.11000061,140.0415039,298.0716248,55.97242355,23/08/2021
666,431.3169556,147.5259705,107.6500015,236.1633301,165.2890015,11.1062603,23.84000015,217.5648346,17.34154892,365.1226196,50.0792923,38.92433929,19.82999992,141.2615051,296.0854492,55.71970749,24/08/2021
667,432.2220459,146.2835999,108.3000031,237.0666656,164.9589996,11.18268013,24.11000061,221.757782,17.32891464,367.9995728,50.0792923,39.55306244,20.14999962,142.0789948,295.4887085,55.67290497,25/08/2021
668,429.6705322,145.4750824,107.2699966,233.7200012,165.8000031,10.95342064,23.46999931,220.3101959,17.0698967,363.9938049,49.44644165,39.44983292,19.89999962,141.440506,292.6316528,55.22363281,26/08/2021
669,433.5121765,146.5202484,111.4000015,237.3066711,167.4815063,11.30155563,24.35000038,225.9806976,17.13939095,372.2350464,50.15374756,39.87211227,20.21999931,144.0039978,293.2481079,55.59802628,27/08/2021
670,435.4186096,150.9769592,111.3199997,243.636673,171.0785065,11.08078575,23.62999916,226.4998474,17.20256424,380.2565308,50.20027161,39.09324646,19.51000023,144.5904999,297.0345154,55.88817978,30/08/2021
671,434.7734985,149.7050323,110.7200012,245.2400055,173.539505,11.06380367,24.13999939,223.5143127,17.3225975,378.9779053,50.3119545,39.17770767,19.94000053,144.6974945,295.3614197,56.79610062,31/08/2021
672,435.0045776,150.3755188,109.9899979,244.6966705,173.9499969,11.13173199,23.51000023,224.0734711,17.17729759,381.64505,49.94899368,38.65220642,19.63999939,145.2154999,295.3125305,57.22665405,01/09/2021
673,436.342865,151.4995575,109.1999969,244.1300049,173.1560059,11.04682255,24.02000046,223.624176,17.46158218,374.8822327,50.00483704,38.68993378,19.76000023,143.2870026,294.6471863,57.79761887,02/09/2021
674,436.236908,152.1404724,109.9199982,244.5233307,173.9024963,10.94493103,22.95999908,228.0874481,17.41104317,375.8612061,49.80008698,38.71822739,19.37000084,143.739502,294.6374512,57.76953506,03/09/2021
675,434.6772156,154.4970245,109.1500015,250.9733276,175.4644928,10.99587727,23.55999947,226.2801361,17.3225975,381.7749329,49.93038559,38.97289658,19.53000069,144.2805023,293.6981506,56.44042206,07/09/2021
676,434.147644,152.9391327,106.1699982,251.2899933,176.2749939,11.06380367,22.78000069,223.0550079,17.43631172,377.1698303,49.85592651,38.46356964,19.12999916,143.6909943,293.727478,56.29066467,08/09/2021
677,432.2894592,151.9136963,106.1500015,251.6199951,174.2079926,10.83454609,23.28000069,221.4374542,17.3225975,377.5993652,49.69771957,38.60504532,20.20000076,143.5410004,290.8314209,55.74778748,09/09/2021
678,428.8809509,146.8850555,105.1999969,245.4233398,173.4575043,10.76661777,22.75,224.4429169,17.17097664,378.2886353,50.10720444,37.98254013,18.95000076,140.8760071,289.3246155,55.50442886,10/09/2021
679,429.9785767,147.456955,104.8000031,247.6666718,172.8585052,11.02983952,23.30999947,221.1878204,17.3857708,376.1109619,51.17748642,38.61447144,19.30999947,142.3325043,290.5769958,56.13154602,13/09/2021
680,427.6582031,146.0469208,105.7300034,248.1633301,172.5,10.91945744,22.86000061,222.0864716,17.26573944,376.1309204,50.74006653,37.57696915,19.20999908,142.5444946,293.3165588,52.03189087,14/09/2021
681,431.2303162,146.9442139,105.5999985,251.9433289,173.789505,11.22513485,23.17000008,223.0749969,17.41736221,373.5237122,51.29846191,37.85992432,19.37999916,144.4295044,298.2379761,53.35164261,15/09/2021
682,430.5466919,146.70755,106.2200012,252.3300018,174.4120026,11.37797165,23.09000015,222.0864716,17.43631172,372.6645813,51.02857208,38.15230942,19.88999939,143.6100006,298.6293335,53.61372375,16/09/2021
683,426.3526917,144.0157776,103.8799973,253.1633301,173.1260071,11.50533962,23.54999924,218.6715698,17.39208984,364.3334351,50.49808884,38.19946671,19.72999954,140.8000031,293.3948669,53.45460129,17/09/2021
684,419.2435913,140.9394379,101.5500031,243.3899994,167.786499,10.88549328,23.23999977,210.813385,17.18992996,355.322998,49.30683899,36.88842773,20.32999992,138.7194977,287.9450989,52.87428665,20/09/2021
685,418.8476257,141.4225922,102.8199997,246.4600067,167.1815033,10.84303761,22.95999908,212.1414185,17.03199196,357.1011353,49.20445633,36.90729141,19.76000023,139.0330048,288.4342957,52.4718132,21/09/2021
686,422.9334106,143.8087616,104.3799973,250.6466675,169.0025024,11.2336235,23.61000061,219.0809784,17.06357956,342.8462219,49.79078293,37.85992432,20.52000046,140.283493,292.1327209,52.43436813,22/09/2021
687,428.072052,144.7750244,106.1500015,251.2133331,170.8000031,11.6411953,24.69000053,224.4829102,17.17729759,345.5933228,50.28404236,39.32188034,20.89999962,141.2160034,293.0915222,52.57476044,23/09/2021
688,428.7771301,144.863739,105.8000031,258.1300049,171.276001,11.7006321,25.44000053,220.4788818,17.13939095,352.585907,50.46086121,39.746315,21.38999939,142.2149963,292.8860474,52.64028931,24/09/2021
689,427.5505066,143.3354492,108.1600037,263.7866821,170.2899933,12.02329063,26.37999916,216.275177,17.30996132,353.2052307,50.87036514,40.80269241,21.46999931,141.0720062,287.8179321,52.68708038,27/09/2021
690,418.9345093,139.9238739,101.5199966,259.186676,165.7980042,12.15065575,26.17000008,206.6795807,17.20888329,340.2889404,50.25611115,40.70837402,21.43000031,135.8300018,277.3978882,51.24565506,28/09/2021
691,419.6396484,140.8310242,100.3499985,260.436676,165.0559998,12.14216328,25.52000046,204.8623505,17.30996132,339.2500305,49.7814827,40.62348175,21.01000023,134.3535004,277.8674622,52.35012817,29/09/2021
692,414.5107117,139.5195923,102.9000015,258.4933472,164.2519989,12.02329063,25.01000023,206.84935,17.06357956,339.030304,49.58603287,40.03870773,20.52000046,133.6759949,275.8324585,52.35012817,30/09/2021
693,419.4367981,140.6535034,102.4499969,258.4066772,164.1629944,12.02329063,26.09000015,207.1089478,17.15834236,342.6464539,50.12582397,40.63292313,21.64999962,136.5429993,282.8574219,53.5481987,01/10/2021
694,414.0277405,137.1926422,100.3399963,260.5100098,159.4889984,12.18462086,25.34000015,197.0241089,17.21520042,325.8842468,49.76285934,40.87815094,21.38999939,133.6595001,276.9966736,53.14572144,04/10/2021
695,418.3356628,139.1351013,101.8099976,260.1966553,161.0500031,12.13367271,25.42000008,204.2033234,17.27837563,332.6070862,50.20957947,41.70816422,21.46999931,136.022995,282.5246887,53.39015961,05/10/2021
696,420.0743103,140.012619,103.6399994,260.9166565,163.1004944,11.98932552,24.89999962,206.6895752,17.25310135,333.2864075,50.23749924,41.72703552,20.54000092,137.5650024,286.7807617,53.49357224,06/10/2021
697,423.7060547,141.2845306,106.4499969,264.5366821,165.1215057,12.64313507,24.48999977,210.43396,17.55672073,328.8710632,50.4236412,41.61384583,20.17000008,139.2250061,288.4832458,53.96364212,07/10/2021
698,422.9334106,140.9000092,105.0599976,261.8299866,164.4309998,12.8384285,23.82999992,207.9976196,17.3493309,329.7001648,50.0792923,41.82134628,20.06999969,139.7855072,288.4832458,51.42527771,08/10/2021
699,419.87146,140.8112793,104.6800003,263.980011,162.3150024,12.81295681,23.87999916,206.639679,16.86974716,325.105072,49.73493958,41.29315948,20.12999916,138.9140015,287.8766174,49.09375,11/10/2021
700,418.8379517,139.5294647,105.0400009,268.5733337,162.3665009,13.27996063,24.32999992,206.4000397,16.48089218,323.4268188,48.55298996,41.06678772,20.29000092,136.4490051,286.5557556,49.19716263,12/10/2021
701,420.3447266,138.9378815,109.1600037,270.3599854,164.2140045,13.16957855,23.64999962,209.0759735,16.39663887,324.1960449,48.63675308,40.68951035,19.61000061,137.5820007,289.9117432,49.5356102,13/10/2021
702,427.4152222,141.7479706,111.9899979,272.7733459,164.9929962,13.11863232,23.72999954,217.1339264,16.60403061,328.1817932,50.16305161,42.50989151,19.63999939,141.151001,296.212677,50.75778198,14/10/2021
703,430.6703186,142.812851,112.1200027,281.0100098,170.451004,13.33090687,23.67000008,218.29216,16.65587616,324.415802,50.68421936,43.73603439,19.97999954,141.3679962,297.6411133,50.78598785,15/10/2021
704,431.9453125,144.4989471,116.4300003,290.0366821,172.3370056,13.21203423,23.12999916,221.886795,16.41608429,334.9845581,50.69353104,43.65114975,19.84000015,142.7779999,300.6546021,50.03388596,18/10/2021
705,435.2777405,146.678009,116.3300018,288.0899963,172.2075043,13.09315968,22.34000015,222.5657501,16.5845871,339.6296387,51.38222122,43.83978653,19.53000069,143.2369995,301.5742798,50.99282837,19/10/2021
706,436.9873962,147.17099,116.3899994,288.6000061,170.753006,13.61960506,22.44000053,220.6985321,16.79197693,340.4188232,51.53113174,44.41513062,19.52000046,141.7689972,300.7720642,51.43467331,20/10/2021
707,438.1271667,147.3879395,119.3300018,298,171.7505035,14.05264568,22.32999992,226.5797272,16.694767,341.5176392,52.11745453,44.16991043,19.88999939,141.8860016,304.0496521,50.79538345,21/10/2021
708,437.6732178,146.608963,119.8199997,303.2266541,166.7774963,13.82338905,22.29000092,226.91922,16.5197773,324.2659302,46.03087997,44.86787415,19.14999962,137.5664978,302.4841919,50.97401428,22/10/2021
709,440.0203552,146.5596924,122.3600006,341.6199951,166.0184937,13.58563805,22.04999924,231.3126068,16.61699104,328.3416138,45.98435211,44.8112793,19.22999954,137.4470062,301.4765015,50.8423996,25/10/2021
710,440.4163818,147.2301788,122.9300003,339.4766541,168.8034973,13.53469181,21.81999969,246.7993317,16.44200516,315.4752808,44.93269348,45.23572159,19.38999939,139.3085022,303.4136963,50.54154968,26/10/2021
711,438.465271,146.7667389,122.2799988,345.9533386,169.6244965,13.16957855,21.63999939,244.1433411,16.24110222,311.8890686,44.56973648,44.36798477,19.03000069,146.2174988,316.1917419,49.30057526,27/10/2021
712,442.6959229,150.4346771,121.1600037,359.0133362,172.3285065,14.31586933,21.96999931,249.0359955,16.55866241,316.5841064,44.74655533,45.06594467,19.19000053,145.848999,317.3462524,48.79290771,28/10/2021
713,443.5942078,147.7034454,120.2300034,371.3333435,168.6215057,14.50267029,22.15999985,255.2866211,16.37071609,323.2270508,45.60277176,45.06594467,19.20000076,148.0460052,324.4592896,48.35104752,29/10/2021
714,444.3572693,146.8752136,125.2300034,402.8633423,165.9055023,15.24139023,23.06999969,257.8827515,16.44200516,329.6302795,46.1146431,45.13196564,19.77000046,143.496994,322.257843,49.13135147,01/11/2021
715,446.1538391,147.9203644,127.6299973,390.6666565,165.6374969,15.29233742,22.90999985,263.6141357,16.35127449,327.7322693,46.40314484,45.16026688,19.82999992,145.4324951,325.936676,49.48859787,02/11/2021
716,448.8777161,149.3697815,130.5299988,404.6199951,169.1999969,15.81877995,23.17000008,265.5811768,16.31886864,331.2685242,46.89640045,45.62242508,20.62999916,146.5980072,326.7879028,49.78004456,03/11/2021
717,450.9931335,148.8472137,137.5,409.9700012,173.8500061,16.48957062,22.87999916,297.5631104,16.0725975,335.4940491,47.14756393,44.64151001,20.62999916,148.2675018,329.1751709,49.57320786,04/11/2021
718,452.5578308,149.3804321,136.3399963,407.3633423,175.9494934,16.37918663,24.79000092,297.0738831,16.26702499,340.7684326,47.71920776,44.30195236,21.81999969,148.852005,328.8034058,50.673172,05/11/2021
719,452.9441833,148.5509644,150.1600037,387.6466675,174.4490051,17.10941505,24.59000015,307.578064,16.12444496,338.2611084,48.30960846,44.65093613,22.25,149.0310059,329.7133179,50.28771973,08/11/2021
720,451.4470825,148.9163208,148.9199982,341.1666565,178.8114929,17.08394432,24.17000008,306.11026,16.01426888,335.0145264,47.98161697,44.2170639,22.26000023,148.9185028,328.6957703,50.53216171,09/11/2021
721,447.8151855,146.0626221,139.8699951,355.9833374,174.1024933,16.43862152,23.48999977,294.1482544,16.16981125,327.2927551,47.56926727,44.54718399,21.56999969,145.8934937,323.6569824,50.92700577,10/11/2021
722,447.9601135,146.0132446,146.0099945,354.5033264,173.625,16.5999527,23.02000046,303.4442444,16.15037155,327.3926086,47.35372925,44.79241943,21.32999992,145.7664948,325.25177,50.44754028,11/11/2021
723,451.3408203,148.1066284,147.8899994,344.4733276,176.2575073,16.55749702,22.36000061,303.4442444,16.16333199,340.528717,47.14756393,44.24536896,20.29000092,148.6779938,329.4491577,50.29711914,12/11/2021
724,451.4953613,148.1164703,146.4900055,337.7966614,177.2839966,16.86317635,22.29999924,299.7998047,16.0725975,347.1916199,47.1569252,44.3774147,20.31999969,148.4519958,328.8131714,50.1843071,15/11/2021
725,453.2822876,149.1039429,152.4499969,351.5766602,177.0350037,16.80373955,21.59000015,301.5770874,15.98186398,342.5964966,47.42869949,44.4057045,19.84000015,147.8760071,332.1789551,49.93987274,16/11/2021
726,452.1811218,151.5626984,151.3399963,363.0033264,177.4499969,16.94808388,21.32999992,292.1712036,15.98186398,340.4088135,47.07258606,43.86808014,19.86000061,148.0469971,332.4043579,50.51335144,17/11/2021
727,453.7169495,155.8876953,155.0200043,365.4599915,184.8029938,16.69207001,20.95000076,316.2749634,15.80688286,338.3310242,46.55715942,43.68887711,19.38999939,149.838501,334.5117798,49.62022018,18/11/2021
728,452.9056396,158.5340424,155.4100037,379.019989,183.8285065,16.54699707,20.48999977,329.3554077,15.63837814,344.934021,46.40721893,42.82114029,19.28000069,148.9264984,336.3153076,48.80230713,19/11/2021
729,451.6305847,158.9981384,152.5200043,385.6233215,178.6284943,17.47717857,20.32999992,319.0808105,16.00778961,340.6485901,46.69773483,43.65114975,19.62999916,146.302002,333.1002808,48.42625046,22/11/2021
730,452.2294312,159.3832397,149.9199982,369.6766663,179.0019989,17.23823357,20.14999962,316.9839783,16.04667473,336.8925476,46.01361465,44.80184555,19.46999931,145.7819977,330.9928894,48.92452621,23/11/2021
731,453.4368286,159.9065704,157.8000031,372,179.0204926,17.28090477,20.15999985,326.25,15.8587265,340.6985168,46.63212204,44.92446518,19.45999908,146.1199951,331.2183533,48.77410507,24/11/2021
732,443.3237305,154.8409729,154.8099976,360.6400146,175.2279968,16.85421371,17.95000076,314.5575562,15.69670773,332.7669373,45.71373749,43.16069031,17.75,142.1829987,323.1512451,48.04079819,26/11/2021
733,448.7618408,158.2279358,161.9100037,378.9966736,178.0785065,16.78594208,18.15999985,333.2595215,15.48283577,337.6717224,46.85704422,43.00033951,17.73999977,145.5305023,329.963623,48.44506073,29/11/2021
734,440.0299988,163.2243805,158.3699951,381.5866699,175.3535004,16.37631989,17.62000084,326.269989,14.79586315,324.1160889,46.10732269,41.94396591,17.69000053,141.8975067,324.0433044,46.98785019,30/11/2021
735,435.1424561,162.7010345,149.1100006,365,172.1860046,16.70913696,16.37999916,313.9170837,14.40701008,310.270813,45.54504395,41.34975052,16.28000069,141.0514984,323.5433655,46.14173126,01/12/2021
736,441.8072815,161.7037048,150.6799927,361.5333252,171.8679962,16.95661926,17.88999939,320.8175354,14.93844223,310.0610352,46.3884697,42.54389954,17.42000008,142.9660034,322.9650879,48.41685867,02/12/2021
737,437.9629822,159.807785,144.0099945,338.3233337,169.489502,16.3336544,17.20000076,306.5072632,15.20415592,306.5147705,46.15419388,41.57720566,16.62000084,142.0014954,316.6133423,48.68009186,03/12/2021
738,443.1498718,163.2441406,139.0599976,336.3366699,171.3684998,16.40192032,18.59000015,299.9562988,15.08750248,317.5330811,47.78480911,41.84257126,17.93000031,143.1549988,319.7304077,49.21596146,06/12/2021
739,452.3164063,169.0305481,144.8500061,350.5833435,176.164505,17.03342056,18.5,323.8233337,14.95788479,322.467865,49.2654953,42.37330627,17.88999939,147.2695007,328.2874756,46.61179733,07/12/2021
740,453.5140991,172.8815613,145.2400055,356.3200073,176.1580048,16.90541077,19.52000046,317.8216858,15.01621342,330.2096252,48.49703217,41.85205078,18.22999954,148.1864929,328.3365479,46.01011276,08/12/2021
741,450.452179,172.3681183,138.1000061,334.6000061,174.1710052,16.70060349,19.19000053,304.4800415,14.86715221,329.4704285,47.30686951,42.16480637,18.13999939,147.638504,326.5036011,44.94775772,09/12/2021
742,454.6925049,177.196701,138.5500031,339.0100098,172.2120056,18.30495644,19.28000069,301.5640869,14.80234432,329.4005127,47.40995789,42.19324112,18.01000023,148.0014954,335.7566223,45.54944611,10/12/2021
743,450.6646729,173.5332794,133.8000031,322.1366577,169.5675049,17.43451118,18.34000015,281.2221069,14.54310894,334.1354675,46.85704422,41.30236435,17.12000084,145.8265076,332.678772,44.85374832,13/12/2021
744,447.5641479,172.1410217,135.6000061,319.5033264,169.091507,17.11022568,18.14999962,282.9797058,14.44589329,333.386261,46.57589722,41.82362366,16.90999985,143.9069977,321.8378296,45.84088898,14/12/2021
745,454.557251,177.048584,146.5,325.3299866,173.3150024,17.22970009,17.88999939,304.1705017,14.36812496,341.2978821,47.48492813,41.64354324,16.98999977,146.4409943,328.0228271,45.29561234,15/12/2021
746,450.5487976,170.0969696,138.6399994,308.9733276,168.8710022,17.36624146,17.56999969,283.4790344,15.36617851,334.5450439,47.63487625,42.6481514,16.52000046,144.4450073,318.4660034,45.91609573,16/12/2021
747,445.7536316,168.9910278,137.75,310.8566589,170.0175018,16.87128067,18.28000069,277.6271057,15.41155052,333.4362183,47.43806839,41.58667755,16.95000076,141.7250061,317.3877258,45.83148193,17/12/2021
748,441.0137634,167.6184998,135.8000031,299.980011,167.0789948,16.57259941,18.89999962,276.808197,15.67726517,325.105072,46.48218155,40.90431213,17.29999924,141.6069946,313.5747681,45.50244141,20/12/2021
749,448.8457642,170.8178406,144.25,312.8433228,170.4170074,16.7347393,20.54000092,290.3494873,15.8587265,333.8457947,47.5786438,41.88047791,18.12000084,143.4725037,320.8085938,45.93490219,21/12/2021
750,453.3335571,173.4345551,143.8800049,336.2900085,171.0370026,17.18702888,21.25,293.5950623,16.05963516,330.099762,47.7660675,41.96577835,18.26000023,146.4149933,326.601593,46.09472275,22/12/2021
751,456.1542664,174.0664825,146.1399994,355.6666565,171.0684967,17.28090477,21.20000076,295.9917297,16.11796379,334.8846741,48.08470154,42.09846115,18.26000023,146.9165039,328.0620422,47.0348587,23/12/2021
752,462.6098022,178.0656738,154.3600006,364.6466675,169.6694946,17.7502594,20.95000076,309.0238037,16.05963516,345.8130798,48.67509842,42.30696487,18.17000008,147.9064941,335.6683655,47.44851685,27/12/2021
753,462.231781,177.0387115,153.1499939,362.8233337,170.6609955,17.7161274,20.89999962,302.8023682,16.08556175,345.8530579,48.50641251,42.36383057,18.54000092,146.6869965,334.492157,47.48612213,28/12/2021
754,462.8231201,177.1275787,148.2599945,362.063324,169.201004,17.5454483,20.79000092,299.5967712,15.96890545,342.5765381,48.57201385,42.29749298,18.04999924,146.6549988,335.1783142,47.5613327,29/12/2021
755,461.5435791,175.9623871,145.1499939,356.7799988,168.6445007,17.46864319,20.53000069,295.4524536,16.05963516,343.9949951,48.4876709,42.20271301,18.06999969,146.2005005,332.6003723,47.5613327,30/12/2021
756,460.3804016,175.3402863,143.8999939,352.2600098,166.7169952,17.72465897,20.12000084,293.704895,15.94297886,335.9934998,48.26275253,42.16480637,17.95999908,144.852005,329.6598511,47.31689835,31/12/2021
757,463.0460205,179.7245483,150.2400055,399.9266663,170.4044952,18.57803726,21.40999985,300.795166,16.48089218,338.1811829,49.86526108,43.76647568,18.75,144.9915009,328.1208496,47.70235443,03/01/2022
758,462.8909302,177.4435577,144.4199982,383.1966553,167.5220032,20.74561882,21.72999954,292.496582,16.61699104,336.1733093,49.79967117,45.481884,19.02000046,144.3995056,322.4945679,47.41891861,04/01/2022
759,454.0024109,172.7235718,136.1499939,362.706665,164.3569946,20.19091988,21.17000008,275.6598206,16.98640251,323.826416,50.48378372,44.71421432,18.68000031,137.7749939,310.114624,47.447258,05/01/2022
760,453.5758972,169.8402405,136.2299957,354.8999939,163.2539978,20.87362289,21.06999969,281.3919067,16.92159653,332.1076355,50.6149826,45.61456299,18.56999969,137.7474976,307.6642151,47.72124863,06/01/2022
761,451.7826843,170.0081177,132,342.3200073,162.5540009,20.85655785,21.89999962,272.0946655,17.4996891,331.4383545,50.08080673,46.60968399,19.28000069,137.0169983,307.8210449,47.28664398,07/01/2022
762,451.22052,170.0278778,132,352.706665,161.4859924,20.35306358,21.39999962,273.6225891,17.61285019,327.72229,51.73954391,46.37275314,18.79000092,138.6694946,308.0464172,47.73069763,10/01/2022
763,455.3303528,172.8815613,137.3099976,354.7999878,165.3619995,20.77975464,21.97999954,277.7869263,17.53297424,334.0155945,52.39554214,46.63811493,19.02000046,139.7359924,308.7424622,48.31646347,11/01/2022
764,456.5613403,173.3259583,137.4700012,368.7399902,165.2070007,20.88215828,22.30999947,279.6043396,17.60619164,332.9067993,52.23623276,46.30640793,18.5,141.4304962,311.9672546,48.13695526,12/01/2022
765,450.2705994,170.0278778,132.7400055,343.8533325,161.2140045,21.35151672,22.89999962,265.3840027,17.83916664,326.1339722,51.48651505,46.21163559,19.34000015,138.5870056,298.7639771,48.44873428,13/01/2022
766,450.4547424,170.8968048,136.8800049,349.8699951,162.1380005,21.49658585,22.95000076,269.0489197,18.09210968,331.5482178,52.19874573,45.40606308,18.48999977,139.4804993,304.0570679,48.82665634,14/01/2022
767,442.4773865,167.6678772,131.9299927,343.5033264,158.9174957,20.80535316,21.97999954,258.6732178,18.17864227,317.8128052,51.31783295,43.84230042,17.89999962,135.9980011,296.6565247,47.40946579,18/01/2022
768,437.8829346,164.1427002,128.2700043,331.8833313,156.298996,19.15833092,21.21999931,250.3247375,18.15867233,319.2512512,50.24949265,44.01288986,17.30999947,135.1165009,297.3231506,47.55118942,19/01/2022
769,433.036377,162.4443054,121.8899994,332.0899963,151.6674957,18.47563171,20.79999924,241.1673737,17.98560715,316.2244873,48.76880646,43.35895157,16.76000023,133.3074951,295.6273804,47.447258,20/01/2022
770,424.5355835,160.3706665,118.8099976,314.6333313,142.6430054,17.62225151,19.98999977,233.4180756,17.71269417,302.8486938,48.76880646,42.57232666,16.29999924,130.3515015,290.1676636,46.98431015,21/01/2022
771,426.338501,159.5905914,116.5299988,310,144.5440063,17.40037537,19.73999977,233.3980865,17.53297424,308.382782,48.67509842,42.22166443,16.40999985,130.8040009,290.5009155,47.30554199,24/01/2022
772,421.1333313,157.7736969,111.1299973,306.1333313,139.9859924,17.05048561,20.20000076,222.9325256,17.62615967,299.8318787,47.79418564,43.05567551,16.45999908,126.9349976,282.7770081,46.92762375,25/01/2022
773,420.0767517,157.6848297,110.7099991,312.4700012,138.8724976,16.99075508,20.29000092,227.4063568,16.14178085,294.3177185,48.44080734,43.50111389,16.23999977,129.2330017,290.8341675,45.78442764,26/01/2022
774,418.0024719,157.2207489,102.5999985,276.3666687,139.6374969,16.68353653,19.11000061,219.1377716,16.05524826,294.3277283,45.02961731,43.09358215,15.77999973,129.0050049,293.9022217,45.35927963,27/01/2022
775,428.383728,168.1912231,105.2399979,282.1166687,143.9779968,16.76073837,18.96999931,228.0854034,16.78079796,301.3901978,44.72973251,43.47267532,15.64000034,133.3509979,302.1554871,46.97486496,28/01/2022
776,436.0993958,172.5853424,114.25,312.2399902,149.5735016,17.41263771,19.80999947,244.5227661,16.97383499,312.9279785,45.75121307,43.72856522,16.46999931,135.3034973,304.8216553,47.2299614,31/01/2022
777,439.0460815,172.4174957,116.7799988,310.4166565,151.1934967,17.72143555,20.93000031,246.0406799,16.25494003,318.6618958,45.87305069,44.48675919,16.82999992,137.6439972,302.6455688,47.182724,01/02/2022
